lib_mrq,lib_mod_doss,lib_mod,dscom,cod_cbr,hybride,puiss_admin_98,puiss_max,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,nox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,Carrosserie,gamme,Mp,Ct,W (mm),At1 (mm),At2 (mm),ec (cm3),typ_boite,nb_rapp,category
NISSAN,QASHQAI+2,QASHQAI,QASHQAI+2 2.0 dCi All mode BVA (150ch),GO,non,9,110.0,8.800000191,5.800000191,6.900000095,180.0,0.101000004,0.150000006,0.0,1690,1755,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,MOY-SUPER,,M1,2765.0,1540.0,1545.0,1995.0,A,6,E
OPEL,AGILA,AGILA,AGILA 1.0 BVM5,ES,non,4,50.0,5.599999905,4.199999809,4.699999809,109.0,0.555999994,0.008,,1050,1050,715/2007*566/2011EURO5,MINISPACE,ECONOMIQUE,,M1,2360.0,1470.0,1480.0,996.0,M,5,B
OPEL,AGILA,AGILA,AGILA 1.0 ecoFLEX Start/Stop BVM5,ES,non,4,50.0,5.300000191,4.199999809,4.599999905,106.0,0.497000009,0.014,,1050,1050,715/2007*566/2011EURO5,MINISPACE,ECONOMIQUE,,M1,2360.0,1470.0,1480.0,996.0,M,5,B
OPEL,AGILA,AGILA,AGILA 1.2 BVA4,ES,non,5,69.0,6.900000095,5.0,5.699999809,131.0,0.432999998,0.006,,1115,1115,715/2007*566/2011EURO5,MINISPACE,ECONOMIQUE,,M1,2360.0,1470.0,1480.0,1242.0,A,4,C
OPEL,AGILA,AGILA,AGILA 1.2 BVM5,ES,non,5,69.0,6.099999905,4.5,5.099999905,118.0,0.833000004,0.008,,1065,1065,715/2007*566/2011EURO5,MINISPACE,ECONOMIQUE,,M1,2360.0,1470.0,1480.0,1242.0,M,5,B
OPEL,AGILA,AGILA,AGILA 1.2 Start/Stop BVM5,ES,non,5,69.0,5.900000095,4.5,5.0,115.0,0.676999986,0.009,,1065,1065,715/2007*566/2011EURO5,MINISPACE,ECONOMIQUE,,M1,2360.0,1470.0,1480.0,1242.0,M,5,B
OPEL,ASTRA,ASTRA,ASTRA 5P 1.7 CDTI (110ch) BVM6,GO,non,6,81.0,5.400000095,4.0,4.5,119.0,0.206,0.112999998,0.0,1571,1571,715/2007*459/2012EURO5,BERLINE,MOY-INFER,GENERAL MOTORS,M1,2685.0,1541.0,1551.0,1686.0,M,6,B
OPEL,CORSA,CORSA,CORSA 3P 1.2 Twinport BVM5,ES,non,5,63.0,7.199999809,4.5,5.5,129.0,0.300999999,0.025,,1120,1120,715/2007*566/2011EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1229.0,M,5,C
OPEL,CORSA,CORSA,CORSA 3P 1.3 CDTI (75ch) BVM5,GO,non,4,55.0,5.300000191,3.5,4.199999809,110.0,0.166999996,0.123000003,0.001,1163,1163,715/2007*459/2012EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1248.0,M,5,B
OPEL,CORSA,CORSA,CORSA 3P 1.3 CDTI (95ch) BVM6,GO,non,5,70.0,5.400000095,3.799999952,4.400000095,115.0,0.086000003,0.127000004,0.0,1235,1235,715/2007*459/2012EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1248.0,M,6,B
OPEL,CORSA,CORSA,CORSA 3P 1.3 CDTI (95ch) ecoFLEX Start/Stop BVM5,GO,non,4,70.0,3.700000048,3.099999905,3.299999952,88.0,0.056000002,0.128999993,0.0,1163,1163,715/2007*459/2012EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1248.0,M,5,A
OPEL,CORSA,CORSA,CORSA 5P 1.2 Twinport BVM5,ES,non,5,63.0,7.199999809,4.5,5.5,129.0,0.300999999,0.025,,1163,1163,715/2007*566/2011EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1229.0,M,5,C
OPEL,CORSA,CORSA,CORSA 5P 1.3 CDTI (95ch) ecoFLEX Start/Stop BVM5,GO,non,4,70.0,3.799999952,3.099999905,3.299999952,88.0,0.056000002,0.128999993,0.0,1199,1199,715/2007*459/2012EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1248.0,M,5,A
OPEL,CORSA,CORSA,CORSA 5P 1.4 Twinport BVA4,ES,non,5,63.0,6.800000191,4.400000095,5.300000191,125.0,0.296999991,0.013,,1163,1163,715/2007*459/2012EURO5,BERLINE,INFERIEURE,,M1,2511.0,1485.0,1478.0,1229.0,D,5,C
OPEL,MOKKA,MOKKA,MOKKA 1.7 CDTI 4X2 Auto BVA6,GO,non,7,96.0,6.400000095,4.599999905,5.300000191,139.0,0.27700001,0.126000002,0.001,1462,1576,715/2007*630/2012EURO5,TS TERRAINS/CHEMINS,INFERIEURE,GENERAL MOTORS,M1,2555.0,1540.0,1540.0,1686.0,A,6,C
PEUGEOT,107,107,107 3P 1.0e Blue Lion,ES,non,4,50.0,5.099999905,3.799999952,4.300000191,99.0,0.419,0.006,,875,925,715/2007*630/2012EURO5,BERLINE,ECONOMIQUE,,M1,2340.0,1415.0,1405.0,998.0,M,5,A
PEUGEOT,2008,2008,2008 1.2 Vti BVM5,ES,non,4,60.0,6.0,4.300000191,4.900000095,114.0,0.333999991,0.041999999,,1120,1120,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,INFERIEURE,na,M1,2537.0,1482.0,1492.0,1199.0,M,5,B
PEUGEOT,2008,2008,2008 1.2 Vti BVM5,ES,non,4,60.0,6.0,4.300000191,4.900000095,114.0,0.333999991,0.041999999,,1120,1120,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,INFERIEURE,,M1,2537.0,1482.0,1492.0,1199.0,M,5,B
PEUGEOT,2008,2008,2008 1.6 Vti BVM5,ES,non,7,88.0,7.699999809,4.800000191,5.900000095,135.0,0.507000029,0.012,,1155,1155,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,INFERIEURE,na,M1,2537.0,1482.0,1492.0,1598.0,M,5,C
PEUGEOT,2008,2008,2008 1.6 Vti BVM5,ES,non,7,88.0,7.699999809,4.800000191,5.900000095,135.0,0.507000029,0.012,,1155,1155,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,INFERIEURE,,M1,2537.0,1482.0,1492.0,1598.0,M,5,C
PEUGEOT,207,207,207 CC 1.6 HDi BVM6,GO,non,6,82.0,6.099999905,4.199999809,4.900000095,127.0,0.294,0.157000005,0.003,1475,1475,715/2007*630/2012EURO5,CABRIOLET,INFERIEURE,,M1,2540.0,1469.0,1470.0,1560.0,M,6,C
PEUGEOT,207,207,207 CC 1.6 HDi BVM6,GO,non,6,82.0,6.099999905,4.199999809,4.900000095,127.0,0.294,0.157000005,0.003,1475,1475,715/2007*630/2012EURO5,CABRIOLET,INFERIEURE,,M1,2540.0,1475.0,1468.0,1560.0,M,6,C
PEUGEOT,207,207,207 CC 1.6 HDi BVM6,GO,non,6,82.0,5.300000191,4.199999809,4.599999905,119.0,0.294,0.157000005,0.003,1475,1475,715/2007*630/2012EURO5,CABRIOLET,INFERIEURE,,M1,2540.0,1469.0,1470.0,1560.0,M,6,B
PEUGEOT,207,207,207 CC 1.6 Vti BVA,ES,non,7,88.0,10.39999962,5.699999809,7.400000095,171.0,0.469999999,0.026000001,,1455,1455,715/2007*630/2012EURO5,CABRIOLET,INFERIEURE,,M1,2540.0,1469.0,1470.0,1598.0,A,4,E
PEUGEOT,207,207,207+ 3P 1.4 HDi FAP Blue Lion,GO,non,4,50.0,5.099999905,3.700000048,4.199999809,110.0,0.248999998,0.136999995,0.001,1246,1246,715/2007*630/2012EURO5,BERLINE,INFERIEURE,,M1,2540.0,1475.0,1476.0,1398.0,M,5,B
PEUGEOT,208,208,208 3P 1.0 Vti (68ch) BVM5,ES,non,4,50.0,5.099999905,3.799999952,4.300000191,99.0,0.469999999,0.023,,1035,1035,715/2007*630/2012EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,999.0,M,5,A
PEUGEOT,208,208,208 3P 1.0 Vti (68ch) BVM5,ES,non,4,50.0,5.099999905,3.799999952,4.300000191,99.0,0.469999999,0.023,,1035,1035,715/2007*630/2012EURO5,BERLINE,INFERIEURE,na,M1,2538.0,1470.0,1472.0,999.0,M,5,A
PEUGEOT,208,208,208 3P 1.2 Vti (82ch) BVM5,ES,non,4,60.0,5.5,3.900000095,4.5,104.0,0.690999985,0.027000001,,1035,1035,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,1199.0,M,5,B
PEUGEOT,208,208,208 3P 1.2 Vti (82ch) BVM5,ES,non,4,60.0,5.5,3.900000095,4.5,104.0,0.690999985,0.027000001,,1035,1035,715/2007*195/2013EURO5,BERLINE,INFERIEURE,na,M1,2538.0,1470.0,1472.0,1199.0,M,5,B
PEUGEOT,208,208,208 3P 1.4 HDi FAP (68ch) BVM5,GO,non,4,50.0,4.400000095,3.400000095,3.799999952,98.0,0.384000003,0.151999995,0.001,1110,1110,715/2007*630/2012EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,1398.0,M,5,A
PEUGEOT,208,208,208 3P 1.6 Vti (120ch) BVM5,ES,non,6,88.0,7.400000095,4.5,5.599999905,129.0,0.470999986,0.01,,1155,1155,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,1598.0,M,5,C
PEUGEOT,208,208,208 5P 1.0 Vti (68 ch) BVM5,ES,non,4,50.0,5.099999905,3.799999952,4.300000191,99.0,0.469999999,0.023,,1050,1050,715/2007*630/2012EURO5,BERLINE,INFERIEURE,na,M1,2538.0,1470.0,1472.0,999.0,M,5,A
PEUGEOT,208,208,208 5P 1.0 Vti (68 ch) BVM5,ES,non,4,50.0,5.099999905,3.799999952,4.300000191,99.0,0.469999999,0.023,,1050,1050,715/2007*630/2012EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,999.0,M,5,A
PEUGEOT,208,208,208 5P 1.2 Vti (82ch) BVM5,ES,non,4,60.0,5.5,3.900000095,4.5,104.0,0.690999985,0.027000001,,1050,1050,715/2007*195/2013EURO5,BERLINE,INFERIEURE,na,M1,2538.0,1470.0,1472.0,1199.0,M,5,B
PEUGEOT,208,208,208 5P 1.2 Vti (82ch) BVM5,ES,non,4,60.0,5.5,3.900000095,4.5,104.0,0.690999985,0.027000001,,1050,1050,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,1199.0,M,5,B
PEUGEOT,208,208,208 5P 1.4 HDi FAP (68 ch) BVM5,GO,non,4,50.0,4.400000095,3.400000095,3.799999952,98.0,0.384000003,0.151999995,0.001,1125,1125,715/2007*630/2012EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,1398.0,M,5,A
PEUGEOT,208,208,208 5P 1.6 Vti (120ch) BVM5,ES,non,6,88.0,7.400000095,4.5,5.599999905,129.0,0.470999986,0.01,,1165,1165,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2538.0,1470.0,1472.0,1598.0,M,5,C
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1521.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVA6 (160ch),GO,non,10,120.0,8.699999809,5.400000095,6.599999905,172.0,0.200000003,0.116999999,0.001,1700,1700,715/2007*630/2012EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1536.0,1531.0,1997.0,A,6,E
PEUGEOT,308,308,308 CC 2.0 HDi FAP BVM6  (160ch),GO,non,9,120.0,6.599999905,4.800000191,5.5,144.0,0.389999986,0.143999994,0.002,1652,1652,715/2007*195/2013EURO5,CABRIOLET,MOY-INFER,,M1,2608.0,1526.0,1521.0,1997.0,M,6,D
PEUGEOT,308,308,Nouvelle 308 1.6 e-HDi FAP (115ch) BVM6,GO,non,6,85.0,4.400000095,3.5,3.799999952,100.0,0.209999993,0.137999997,0.0,1237,1237,715/2007*195/2013EURO5,BERLINE,MOY-INFER,,M1,2620.0,1563.0,1557.0,1560.0,M,6,A
PEUGEOT,5008,5008,5008 1.6 THP (155ch) BVA6 5PL,ES,non,9,115.0,10.5,5.900000095,7.599999905,175.0,0.365999997,0.023,0.002,1585,1585,715/2007*195/2013EURO5,MONOSPACE COMPACT,MOY-INFER,,M1,2727.0,1531.0,1567.0,1598.0,A,6,E
PEUGEOT,508,508,508 1.6 THP (155ch) BVA6,ES,non,9,115.0,10.5,5.300000191,7.099999905,164.0,0.632000029,0.018999999,0.002,1485,1485,715/2007*195/2013EURO5,BERLINE,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1598.0,A,6,E
PEUGEOT,508,508,508 1.6 THP (155ch) BVM6,ES,non,9,115.0,9.0,4.699999809,6.199999809,144.0,0.846000016,0.02,0.001,1475,1475,715/2007*195/2013EURO5,BERLINE,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1598.0,M,6,D
PEUGEOT,508,508,508 1.6 VTi BMP6,ES,non,7,88.0,9.0,4.599999905,6.199999809,144.0,0.69599998,0.028000001,,1465,1465,715/2007*195/2013EURO5,BERLINE,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1598.0,A,6,D
PEUGEOT,508,508,508 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,7.599999905,4.599999905,5.699999809,149.0,0.237000003,0.130999997,0.001,1595,1595,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1997.0,A,6,D
PEUGEOT,508,508,508 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,7.599999905,4.599999905,5.699999809,149.0,0.237000003,0.130999997,0.001,1595,1595,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,na,M1,2817.0,1579.0,1552.0,1997.0,A,6,D
PEUGEOT,508,508,508 2.2 HDi FAP (200ch) BVA6,GO,non,12,150.0,8.0,4.400000095,5.699999809,150.0,0.216000006,0.135000005,0.001,1615,1615,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2815.0,1579.0,1552.0,2179.0,A,6,D
PEUGEOT,508,508,508 2.2 HDi FAP (200ch) BVA6,GO,non,12,150.0,8.0,4.400000095,5.699999809,150.0,0.216000006,0.135000005,0.001,1615,1615,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2817.0,1579.0,1552.0,2179.0,A,6,D
PEUGEOT,508,508,508 RXH 2.0 HDi FAP (163ch) ETG6 + électrique (37ch),GH,oui,8,120.0,3.799999952,4.099999905,4.0,104.0,0.177000001,0.170000002,0.001,1845,1845,715/2007*195/2013EURO5,BREAK,MOY-SUPER,na,M1,2817.0,1592.0,1565.0,1997.0,A,6,B
PEUGEOT,508,508,508 SW 1.6 THP (155ch) BVA6,ES,non,9,115.0,10.5,5.199999809,7.099999905,165.0,0.632000029,0.018999999,0.002,1505,1505,715/2007*195/2013EURO5,BREAK,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1598.0,A,6,E
PEUGEOT,508,508,508 SW 1.6 THP (155ch) BVM6,ES,non,9,115.0,9.100000381,4.800000191,6.300000191,145.0,0.846000016,0.02,0.001,1495,1495,715/2007*195/2013EURO5,BREAK,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1598.0,M,6,D
PEUGEOT,508,508,508 SW 1.6 THP (155ch) BVM6,ES,non,9,115.0,9.100000381,4.800000191,6.300000191,145.0,0.846000016,0.02,0.001,1495,1495,715/2007*195/2013EURO5,BREAK,MOY-SUPER,,M1,2817.0,1479.0,1552.0,1598.0,M,6,D
PEUGEOT,508,508,508 SW 2.0 HDi FAP (160ch) BVA6,GO,non,9,120.0,7.599999905,4.599999905,5.699999809,150.0,0.237000003,0.130999997,0.001,1615,1615,715/2007*630/2012EURO5,BREAK,MOY-SUPER,,M1,2817.0,1579.0,1552.0,1997.0,A,6,D
PEUGEOT,508,508,508 SW 2.2 HDi FAP (200ch) BVA6,GO,non,12,150.0,8.100000381,4.699999809,5.900000095,154.0,0.237000003,0.158999994,0.001,1735,1735,715/2007*630/2012EURO5,BREAK,MOY-SUPER,,M1,2815.0,1579.0,1552.0,2179.0,A,6,D
PEUGEOT,508,508,508 SW 2.2 HDi FAP (200ch) BVA6,GO,non,12,150.0,8.100000381,4.699999809,5.900000095,154.0,0.237000003,0.158999994,0.001,1735,1735,715/2007*630/2012EURO5,BREAK,MOY-SUPER,,M1,2817.0,1579.0,1552.0,2179.0,A,6,D
PEUGEOT,EXPERT,EXPERT,EXPERT Tepee 5/6/8/9 PL COURT 2.0 HDi FAP (98ch),GO,non,7,72.0,8.100000381,6.099999905,6.800000191,179.0,0.312000006,0.207000002,0.001,1976,1988,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,,M1,3000.0,1570.0,1604.0,1997.0,M,6,E
PEUGEOT,EXPERT,EXPERT,EXPERT Tepee 5/6/8/9 PL LONG 2.0 HDi (163ch),GO,non,10,120.0,7.599999905,6.0,6.599999905,172.0,0.335999995,0.180999994,0.002,2017,2028,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,,M1,3122.0,1570.0,1604.0,1997.0,M,6,E
PEUGEOT,PARTNER,PARTNER,PARTNER Tepee 1.6 HDi FAP (115ch),GO,non,6,84.0,5.699999809,4.800000191,5.099999905,134.0,0.211999997,0.143999994,0.001,1476,1476,715/2007*630/2012EURO5,COMBISPACE,INFERIEURE,na,M1,2728.0,1507.0,1556.0,1560.0,M,5,C
PEUGEOT,PARTNER,PARTNER,PARTNER Tepee 1.6 HDi FAP (92ch),GO,non,5,68.0,6.099999905,4.599999905,5.199999809,135.0,0.270000011,0.166999996,0.001,1435,1435,715/2007*195/2013EURO5,COMBISPACE,INFERIEURE,,M1,2728.0,1507.0,1556.0,1560.0,M,5,C
PEUGEOT,PARTNER,PARTNER,PARTNER Tepee 1.6 HDi FAP (92ch),GO,non,5,68.0,5.300000191,4.400000095,4.699999809,123.0,0.312000006,0.136000007,0.001,1395,1395,715/2007*195/2013EURO5,COMBISPACE,INFERIEURE,,M1,2728.0,1507.0,1556.0,1560.0,M,5,C
PEUGEOT,PARTNER,PARTNER,PARTNER Tepee 1.6 HDi FAP (92ch),GO,non,5,68.0,4.800000191,4.300000191,4.400000095,115.0,0.254999995,0.158000007,0.001,1505,1505,715/2007*195/2013EURO5,COMBISPACE,INFERIEURE,,M1,2728.0,1507.0,1556.0,1560.0,A,6,B
PEUGEOT,PARTNER,PARTNER,PARTNER Tepee 1.6 HDi FAP (92ch),GO,non,5,68.0,4.800000191,4.300000191,4.400000095,115.0,0.254999995,0.158000007,0.001,1505,1505,715/2007*195/2013EURO5,COMBISPACE,INFERIEURE,na,M1,2728.0,1507.0,1556.0,1560.0,A,6,B
PEUGEOT,RCZ,RCZ,RCZ 1.6 THP (156ch) BVA6,ES,non,9,115.0,10.30000019,5.5,7.300000191,168.0,0.294,0.023,0.002,1372,1372,715/2007*630/2012EURO5,COUPE,MOY-INFER,,M1,2596.0,1580.0,1593.0,1598.0,A,6,E
RENAULT,CAPTUR,CAPTUR,CAPTUR EnergydCi (90ch) eco2,GO,non,4,66.0,4.0,3.400000095,3.599999905,95.0,0.247999996,0.136000007,0.0,1245,1245,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,INFERIEURE,na,M1,2606.0,1531.0,1516.0,1461.0,M,5,A
RENAULT,CAPTUR,CAPTUR,CAPTUR EnergydCi (90ch) eco2,GO,non,4,66.0,4.0,3.400000095,3.599999905,95.0,0.247999996,0.136000007,0.0,1245,1245,715/2007*195/2013EURO5,TS TERRAINS/CHEMINS,INFERIEURE,na,M1,2606.0,1531.0,1531.0,1461.0,M,5,A
SKODA,FABIA,FABIA,FABIA BERLINE 1.2 TSI (105ch) DSG,ES,non,6,77.0,6.800000191,4.5,5.300000191,124.0,0.56400001,0.013,0.001,1130,1130,715/2007*630/2012EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1421.0,1414.0,1197.0,M,5,C
SKODA,FABIA,FABIA,FABIA BERLINE 1.2 TSI (105ch) DSG,ES,non,6,77.0,7.0,4.400000095,5.300000191,124.0,0.263000011,0.018999999,0.002,1164,1164,715/2007*630/2012EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1421.0,1414.0,1197.0,A,7,C
SKODA,FABIA,FABIA,FABIA BERLINE 1.2L (60ch) BVM5,ES,non,4,44.0,7.300000191,4.5,5.5,128.0,0.697000027,0.017000001,,1095,1095,715/2007*630/2012EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1433.0,1426.0,1198.0,M,5,C
SKODA,FABIA,FABIA,FABIA BERLINE 1.2L (70ch),ES,non,4,51.0,7.300000191,4.5,5.5,128.0,0.697000027,0.017000001,,1095,1095,715/2007*630/2012EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1433.0,1426.0,1198.0,M,5,C
SKODA,FABIA,FABIA,FABIA BERLINE 1.2L TSI (105ch) BVM5,ES,non,6,77.0,6.800000191,4.5,5.300000191,124.0,0.56400001,0.013,0.001,1130,1130,715/2007*630/2012EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1417.0,1410.0,1197.0,M,5,C
SKODA,FABIA,FABIA,FABIA BERLINE 1.2L TSI (85ch) BVM5,ES,non,5,63.0,6.599999905,4.400000095,5.199999809,121.0,0.291000009,0.016000001,0.001,1116,1116,715/2007*630/2012EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1433.0,1426.0,1197.0,M,5,C
SKODA,FABIA,FABIA,FABIA BERLINE 1.6 TDI (90ch) FAP,GO,non,5,66.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1204,1204,715/2007*195/2013EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1429.0,1422.0,1598.0,M,5,B
SKODA,FABIA,FABIA,FABIA BERLINE 1.6L (75ch),GO,non,4,55.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1204,1204,715/2007*195/2013EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1429.0,1422.0,1598.0,M,5,B
SKODA,FABIA,FABIA,FABIA BERLINE 1.6L TDI CR FAP (75ch) BVM5,GO,non,4,55.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1204,1204,715/2007*195/2013EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1429.0,1422.0,1598.0,M,5,B
SKODA,FABIA,FABIA,FABIA BERLINE MONTE-CARLO 1.6L TDI CR FAP (105ch) BVM5,GO,non,5,77.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1219,1219,715/2007*195/2013EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1421.0,1414.0,1598.0,M,5,B
SKODA,FABIA,FABIA,FABIA BERLINE MONTE-CARLO 1.6L TDI CR FAP (75ch) BVM5,GO,non,4,55.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1204,1204,715/2007*195/2013EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1421.0,1414.0,1598.0,M,5,B
SKODA,FABIA,FABIA,FABIA BERLINE MONTE-CARLO 1.6L TDI CR FAP (90ch) BVM5,GO,non,5,66.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1204,1204,715/2007*195/2013EURO5,BERLINE,MOY-INFER,VW Group PC,M1,2451.0,1421.0,1414.0,1598.0,M,5,B
SKODA,FABIA,FABIA,FABIA COMBI 1.2 TSI (105ch),ES,non,6,77.0,6.800000191,4.5,5.300000191,124.0,0.56400001,0.013,0.001,1150,1150,715/2007*630/2012EURO5,BREAK,MOY-INFER,VW Group PC,M1,2451.0,1421.0,1414.0,1197.0,M,5,C
SKODA,FABIA,FABIA,FABIA COMBI 1.2L (60ch) BVM5,ES,non,4,44.0,7.300000191,4.5,5.5,128.0,0.697000027,0.017000001,,1115,1115,715/2007*630/2012EURO5,BREAK,MOY-INFER,VW Group PC,M1,2451.0,1433.0,1426.0,1198.0,M,5,C
SKODA,FABIA,FABIA,FABIA COMBI 1.2L (70ch),ES,non,4,51.0,7.300000191,4.5,5.5,128.0,0.697000027,0.017000001,,1115,1115,715/2007*630/2012EURO5,BREAK,MOY-INFER,VW Group PC,M1,2451.0,1433.0,1426.0,1198.0,M,5,C
SKODA,FABIA,FABIA,FABIA COMBI 1.2L TSI (105ch) DGS7,ES,non,6,77.0,7.0,4.400000095,5.300000191,124.0,0.263000011,0.018999999,0.002,1184,1184,715/2007*630/2012EURO5,BREAK,MOY-INFER,VW Group PC,M1,2451.0,1417.0,1410.0,1197.0,A,7,C
SKODA,FABIA,FABIA,FABIA COMBI 1.6L TDI CR FAP (105ch) BVM5,GO,non,5,77.0,5.099999905,3.599999905,4.199999809,109.0,0.160999998,0.128000006,0.0,1239,1239,715/2007*195/2013EURO5,BREAK,MOY-INFER,VW Group PC,M1,2451.0,1417.0,1410.0,1598.0,M,5,B
SKODA,ROOMSTER,ROOMSTER,ROOMSTER 1.2L TSI (105ch) BVM6,ES,non,6,77.0,7.099999905,4.900000095,5.699999809,134.0,0.386000007,0.017000001,0.003,1237,1237,715/2007*630/2012EURO5,COMBISPACE,INFERIEURE,VW Group PC,M1,2608.0,1424.0,1488.0,1197.0,M,5,C
SKODA,ROOMSTER,ROOMSTER,ROOMSTER 1.2L TSI (105ch) DSG7,ES,non,6,77.0,7.199999809,4.800000191,5.699999809,134.0,0.252000004,0.022,0.002,1271,1271,715/2007*630/2012EURO5,COMBISPACE,INFERIEURE,VW Group PC,M1,2608.0,1424.0,1488.0,1197.0,A,7,C
SKODA,ROOMSTER,ROOMSTER,ROOMSTER 1.2L TSI (85ch) BVM5,ES,non,5,63.0,7.099999905,4.900000095,5.699999809,134.0,0.386000007,0.017000001,0.003,1221,1221,715/2007*630/2012EURO5,COMBISPACE,INFERIEURE,VW Group PC,M1,2608.0,1436.0,1500.0,1197.0,M,5,C
SKODA,ROOMSTER,ROOMSTER,ROOMSTER 1.6L TDI CR FAP (105ch) BVM5,GO,non,6,77.0,5.699999809,4.099999905,4.699999809,124.0,0.222000003,0.129999995,0.0,1322,1322,715/2007*195/2013EURO5,COMBISPACE,INFERIEURE,VW Group PC,M1,2608.0,1424.0,1488.0,1598.0,M,5,C
SKODA,ROOMSTER,ROOMSTER,ROOMSTER 1.6L TDI CR FAP (90ch) BVM5,GO,non,5,66.0,5.699999809,4.099999905,4.699999809,124.0,0.222000003,0.129999995,0.0,1322,1322,715/2007*195/2013EURO5,COMBISPACE,INFERIEURE,VW Group PC,M1,2608.0,1424.0,1488.0,1598.0,M,5,C
SUBARU,IMPREZA,IMPREZA,WRX STi 4P,ES,non,21,221.0,14.10000038,8.399999619,10.5,243.0,0.187999994,0.017999999,,1580,1610,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2625.0,1530.0,1540.0,2457.0,M,6,F
SUBARU,IMPREZA,IMPREZA,WRX STi 5P,ES,non,21,221.0,14.10000038,8.399999619,10.5,243.0,0.187999994,0.017999999,,1580,1605,715/2007*630/2012EURO5,BREAK,MOY-SUPER,,M1,2625.0,1530.0,1540.0,2457.0,M,6,F
SUZUKI,ALTO,ALTO,ALTO 1.0,ES,non,4,50.0,5.199999809,3.799999952,4.300000191,99.0,0.324999988,0.039999999,,930,930,715/2007*459/2012EURO5,BERLINE,ECONOMIQUE,,M1,2360.0,1405.0,1400.0,996.0,M,5,A
